Kanal;   Energie(keV); Impulse
     411;   375.8244;           43   
     412;   376.6997;           46   
     413;   377.5750;           34   
     414;   378.4503;           38   
     415;   379.3255;           35   
     416;   380.2008;           37   
     417;   381.0761;           44   
     418;   381.9514;           42   
     419;   382.8266;           31   
     420;   383.7019;           52   
     421;   384.5772;           37   
     422;   385.4525;           49   
     423;   386.3277;           28   
     424;   387.2030;           38   
     425;   388.0783;           37   
     426;   388.9536;           33   
     427;   389.8288;           48   
     428;   390.7041;           38   
     429;   391.5794;           36   
     430;   392.4547;           28   
     431;   393.3299;           47   
     432;   394.2052;           45   
     433;   395.0805;           45   
     434;   395.9558;           38   
     435;   396.8310;           26   
     436;   397.7063;           46   
     437;   398.5816;           33   
     438;   399.4569;           46   
     439;   400.3321;           32   
     440;   401.2074;           54   
     441;   402.0827;           38   
     442;   402.9580;           37   
     443;   403.8332;           28   
     444;   404.7085;           26   
     445;   405.5838;           35   
     446;   406.4591;           32   
     447;   407.3343;           48   
     448;   408.2096;           28   
     449;   409.0849;           33   
     450;   409.9602;           50   
     451;   410.8354;           39   
     452;   411.7107;           34   
     453;   412.5860;           40   
     454;   413.4613;           45   
     455;   414.3365;           32   
     456;   415.2118;           30   
     457;   416.0871;           28   
     458;   416.9624;           34   
     459;   417.8376;           32   
     460;   418.7129;           30   
     461;   419.5882;           24   
     462;   420.4635;           36   
     463;   421.3387;           37   
     464;   422.2140;           30   
     465;   423.0893;           32   
     466;   423.9646;           30   
     467;   424.8398;           40   
     468;   425.7151;           27   
     469;   426.5904;           34   
     470;   427.4657;           42   
     471;   428.3409;           27   
     472;   429.2162;           30   
     473;   430.0915;           39   
     474;   430.9668;           31   
     475;   431.8420;           27   
     476;   432.7173;           37   
     477;   433.5926;           36   
     478;   434.4679;           30   
     479;   435.3431;           43   
     480;   436.2184;           41   
     481;   437.0937;           40   
     482;   437.9690;           22   
     483;   438.8442;           31   
     484;   439.7195;           31   
     485;   440.5948;           24   
     486;   441.4701;           35   
     487;   442.3453;           31   
     488;   443.2206;           30   
     489;   444.0959;           30   
     490;   444.9712;           31   
     491;   445.8464;           24   
     492;   446.7217;           31   
     493;   447.5970;           27   
     494;   448.4723;           25   
     495;   449.3475;           26   
     496;   450.2228;           30   
     497;   451.0981;           42   
     498;   451.9734;           29   
     499;   452.8486;           44   
     500;   453.7239;           26   
     501;   454.5992;           26   
     502;   455.4745;           28   
     503;   456.3497;           32   
     504;   457.2250;           28   
     505;   458.1003;           21   
     506;   458.9756;           35   
     507;   459.8508;           26   
     508;   460.7261;           33   
     509;   461.6014;           20   
     510;   462.4767;           23   
     511;   463.3519;           28   
     512;   464.2272;           46   
     513;   465.1025;           33   
     514;   465.9778;           24   
     515;   466.8530;           28   
     516;   467.7283;           35   
     517;   468.6036;           42   
     518;   469.4789;           25   
     519;   470.3541;           27   
     520;   471.2294;           30   
     521;   472.1047;           23   
     522;   472.9800;           28   
     523;   473.8552;           28   
     524;   474.7305;           24   
     525;   475.6058;           28   
     526;   476.4811;           21   
     527;   477.3563;           23   
     528;   478.2316;           27   
     529;   479.1069;           32   
     530;   479.9822;           24   
     531;   480.8574;           27   
     532;   481.7327;           29   
     533;   482.6080;           32   
     534;   483.4833;           19   
     535;   484.3585;           27   
     536;   485.2338;           27   
     537;   486.1091;           21   
     538;   486.9844;           17   
     539;   487.8596;           19   
     540;   488.7349;           32   
     541;   489.6102;           30   
     542;   490.4855;           11   
     543;   491.3607;           26   
     544;   492.2360;           24   
     545;   493.1113;           23   
     546;   493.9866;           30   
     547;   494.8618;           24   
     548;   495.7371;           28   
     549;   496.6124;           33   
     550;   497.4877;           25   
     551;   498.3629;           27   
     552;   499.2382;           31   
     553;   500.1135;           29   
     554;   500.9888;           30   
     555;   501.8640;           39   
     556;   502.7393;           27   
     557;   503.6146;           28   
     558;   504.4899;           27   
     559;   505.3651;           22   
     560;   506.2404;           18   
     561;   507.1157;           22   
     562;   507.9910;           27   
     563;   508.8662;           20   
     564;   509.7415;           37   
     565;   510.6168;           25   
     566;   511.4921;           17   
     567;   512.3673;           25   
     568;   513.2426;           21   
     569;   514.1179;           24   
     570;   514.9932;           21   
     571;   515.8684;           26   
     572;   516.7437;           25   
     573;   517.6190;           20   
     574;   518.4943;           28   
     575;   519.3695;           32   
     576;   520.2448;           32   
     577;   521.1201;           36   
     578;   521.9954;           23   
     579;   522.8706;           32   
     580;   523.7459;           21   
     581;   524.6212;           32   
     582;   525.4965;           31   
     583;   526.3717;           33   
     584;   527.2470;           28   
     585;   528.1223;           23   
     586;   528.9976;           29   
     587;   529.8728;           40   
     588;   530.7481;           31   
     589;   531.6234;           32   
