Kanal;   Energie(keV); Impulse
     482;   437.9690;           86   
     483;   438.8442;           84   
     484;   439.7195;           71   
     485;   440.5948;           62   
     486;   441.4701;           82   
     487;   442.3453;           80   
     488;   443.2206;           80   
     489;   444.0959;           82   
     490;   444.9712;           93   
     491;   445.8464;           90   
     492;   446.7217;           98   
     493;   447.5970;           91   
     494;   448.4723;          181   
     495;   449.3475;          380   
     496;   450.2228;          377   
     497;   451.0981;          171   
     498;   451.9734;          103   
     499;   452.8486;           87   
     500;   453.7239;           81   
     501;   454.5992;           77   
     502;   455.4745;           89   
     503;   456.3497;           79   
     504;   457.2250;           83   
     505;   458.1003;           78   
     506;   458.9756;           71   
     507;   459.8508;           82   
     508;   460.7261;           75   
     509;   461.6014;           65   
     510;   462.4767;           68   
     511;   463.3519;           82   
     512;   464.2272;           74   
     513;   465.1025;           87   
     514;   465.9778;           59   
     515;   466.8530;           86   
     516;   467.7283;           78   
     517;   468.6036;           75   
     518;   469.4789;          103   
     519;   470.3541;           86   
     520;   471.2294;           80   
     521;   472.1047;           80   
     522;   472.9800;           69   
     523;   473.8552;           81   
     524;   474.7305;           64   
     525;   475.6058;           78   
     526;   476.4811;           89   
     527;   477.3563;           85   
     528;   478.2316;           83   
     529;   479.1069;           82   
     530;   479.9822;           64   
     531;   480.8574;           76   
     532;   481.7327;           85   
     533;   482.6080;           70   
     534;   483.4833;           76   
     535;   484.3585;           80   
     536;   485.2338;           85   
     537;   486.1091;           75   
     538;   486.9844;           60   
     539;   487.8596;           57   
     540;   488.7349;           81   
     541;   489.6102;           69   
     542;   490.4855;           80   
     543;   491.3607;           77   
     544;   492.2360;           68   
     545;   493.1113;           86   
     546;   493.9866;           86   
     547;   494.8618;          118   
     548;   495.7371;           88   
     549;   496.6124;           58   
     550;   497.4877;           73   
     551;   498.3629;           88   
     552;   499.2382;           70   
     553;   500.1135;           72   
     554;   500.9888;           72   
     555;   501.8640;           76   
     556;   502.7393;           60   
     557;   503.6146;           73   
     558;   504.4899;           75   
     559;   505.3651;           72   
     560;   506.2404;           77   
     561;   507.1157;           75   
     562;   507.9910;           61   
     563;   508.8662;           79   
     564;   509.7415;          121   
     565;   510.6168;           75   
     566;   511.4921;           80   
     567;   512.3673;           73   
     568;   513.2426;           68   
     569;   514.1179;           65   
     570;   514.9932;           70   
     571;   515.8684;           90   
     572;   516.7437;          100   
     573;   517.6190;          100   
     574;   518.4943;           82   
     575;   519.3695;           85   
     576;   520.2448;           68   
     577;   521.1201;           80   
     578;   521.9954;           65   
     579;   522.8706;           55   
     580;   523.7459;           73   
     581;   524.6212;           66   
     582;   525.4965;           68   
     583;   526.3717;           69   
     584;   527.2470;           77   
     585;   528.1223;           68   
     586;   528.9976;           69   
     587;   529.8728;           75   
     588;   530.7481;           62   
     589;   531.6234;           68   
     590;   532.4987;           51   
     591;   533.3739;           73   
     592;   534.2492;           68   
     593;   535.1245;           68   
     594;   535.9998;           49   
     595;   536.8750;           70   
     596;   537.7503;           67   
     597;   538.6256;           65   
     598;   539.5009;           60   
     599;   540.3761;           61   
     600;   541.2514;           63   
     601;   542.1267;           76   
     602;   543.0020;           62   
     603;   543.8772;           62   
     604;   544.7525;           57   
     605;   545.6278;           57   
     606;   546.5031;           59   
     607;   547.3783;           77   
     608;   548.2536;           64   
     609;   549.1289;           75   
     610;   550.0042;           74   
     611;   550.8794;           65   
     612;   551.7547;           79   
     613;   552.6300;           68   
     614;   553.5053;           77   
     615;   554.3805;           73   
     616;   555.2558;           67   
     617;   556.1311;           68   
     618;   557.0064;           74   
     619;   557.8816;           63   
     620;   558.7569;           59   
     621;   559.6322;           82   
     622;   560.5075;           74   
     623;   561.3827;           62   
     624;   562.2580;           77   
     625;   563.1333;           69   
     626;   564.0086;           77   
     627;   564.8838;           78   
     628;   565.7591;           80   
     629;   566.6344;           79   
     630;   567.5097;           75   
     631;   568.3849;           60   
     632;   569.2602;           71   
     633;   570.1355;           91   
     634;   571.0108;          108   
     635;   571.8860;           90   
     636;   572.7613;           76   
     637;   573.6366;           82   
     638;   574.5119;           65   
     639;   575.3871;           71   
     640;   576.2624;           73   
     641;   577.1377;           78   
     642;   578.0130;           62   
     643;   578.8882;           62   
     644;   579.7635;           73   
     645;   580.6388;           65   
     646;   581.5141;           64   
     647;   582.3893;           77   
     648;   583.2646;           61   
     649;   584.1399;           56   
     650;   585.0152;           61   
     651;   585.8904;           71   
     652;   586.7657;           66   
     653;   587.6410;           51   
     654;   588.5163;           59   
     655;   589.3915;           87   
     656;   590.2668;          111   
     657;   591.1421;           84   
     658;   592.0174;           86   
     659;   592.8926;           90   
     660;   593.7679;           95   
     661;   594.6432;           57   
     662;   595.5185;           65   
     663;   596.3937;           61   
     664;   597.2690;           72   
     665;   598.1443;           52   
     666;   599.0196;           64   
     667;   599.8948;           45   
     668;   600.7701;           61   
     669;   601.6454;           55   
     670;   602.5207;           70   
     671;   603.3959;           61   
     672;   604.2712;           52   
     673;   605.1465;           61   
     674;   606.0218;           61   
     675;   606.8970;           64   
     676;   607.7723;           61   
     677;   608.6476;           65   
     678;   609.5229;           48   
     679;   610.3981;           47   
     680;   611.2734;           47   
     681;   612.1487;           40   
     682;   613.0240;           68   
     683;   613.8992;           55   
     684;   614.7745;           57   
     685;   615.6498;           89   
     686;   616.5251;          107   
     687;   617.4003;           83   
     688;   618.2756;           52   
     689;   619.1509;           49   
     690;   620.0262;           63   
     691;   620.9014;           57   
     692;   621.7767;           63   
     693;   622.6520;           45   
     694;   623.5273;           57   
     695;   624.4025;           56   
     696;   625.2778;           63   
     697;   626.1531;           55   
     698;   627.0284;           64   
     699;   627.9036;           58   
     700;   628.7789;           44   
     701;   629.6542;           42   
     702;   630.5295;           57   
     703;   631.4047;           52   
     704;   632.2800;           60   
     705;   633.1553;           64   
     706;   634.0306;           43   
     707;   634.9058;           61   
     708;   635.7811;           48   
     709;   636.6564;           45   
     710;   637.5317;           46   
     711;   638.4069;           56   
     712;   639.2822;           64   
     713;   640.1575;           54   
     714;   641.0328;           45   
     715;   641.9080;           52   
     716;   642.7833;           49   
     717;   643.6586;           46   
     718;   644.5339;           52   
     719;   645.4091;           58   
     720;   646.2844;           43   
     721;   647.1597;           45   
     722;   648.0350;           64   
     723;   648.9102;           59   
     724;   649.7855;           57   
     725;   650.6608;           59   
     726;   651.5361;           41   
     727;   652.4113;           58   
     728;   653.2866;           52   
     729;   654.1619;           41   
     730;   655.0372;           60   
     731;   655.9124;           63   
     732;   656.7877;           49   
     733;   657.6630;           54   
     734;   658.5383;           60   
     735;   659.4135;           35   
     736;   660.2888;           50   
     737;   661.1641;           40   
     738;   662.0394;           47   
     739;   662.9146;           57   
     740;   663.7899;           55   
     741;   664.6652;           58   
     742;   665.5405;           48   
     743;   666.4157;           52   
     744;   667.2910;           43   
     745;   668.1663;           62   
     746;   669.0416;           83   
     747;   669.9168;           79   
     748;   670.7921;           56   
     749;   671.6674;           52   
     750;   672.5427;           39   
     751;   673.4179;           57   
     752;   674.2932;           55   
     753;   675.1685;           46   
     754;   676.0438;           51   
     755;   676.9190;           58   
     756;   677.7943;           56   
     757;   678.6696;           38   
     758;   679.5449;           50   
     759;   680.4201;           34   
     760;   681.2954;           54   
     761;   682.1707;           69   
