Kanal;   Energie(keV); Impulse
     653;   587.6410;           84   
     654;   588.5163;          143   
     655;   589.3915;          126   
     656;   590.2668;          111   
     657;   591.1421;          136   
     658;   592.0174;          110   
     659;   592.8926;          147   
     660;   593.7679;          104   
     661;   594.6432;           81   
     662;   595.5185;           76   
     663;   596.3937;           86   
     664;   597.2690;           97   
     665;   598.1443;           82   
     666;   599.0196;           74   
     667;   599.8948;           87   
     668;   600.7701;           78   
     669;   601.6454;           81   
     670;   602.5207;           61   
     671;   603.3959;           66   
     672;   604.2712;           71   
     673;   605.1465;           63   
     674;   606.0218;           56   
     675;   606.8970;           67   
     676;   607.7723;           76   
     677;   608.6476;           64   
     678;   609.5229;           80   
     679;   610.3981;           72   
     680;   611.2734;           82   
     681;   612.1487;           80   
     682;   613.0240;           58   
     683;   613.8992;           81   
     684;   614.7745;          129   
     685;   615.6498;          134   
     686;   616.5251;          109   
     687;   617.4003;           83   
     688;   618.2756;           57   
     689;   619.1509;           67   
     690;   620.0262;           65   
     691;   620.9014;           63   
     692;   621.7767;           76   
     693;   622.6520;           71   
     694;   623.5273;           71   
     695;   624.4025;           69   
     696;   625.2778;           65   
     697;   626.1531;           75   
     698;   627.0284;           69   
     699;   627.9036;           78   
     700;   628.7789;           74   
     701;   629.6542;           83   
     702;   630.5295;           62   
     703;   631.4047;           72   
     704;   632.2800;           64   
     705;   633.1553;           88   
     706;   634.0306;           65   
     707;   634.9058;           76   
     708;   635.7811;           68   
     709;   636.6564;           70   
     710;   637.5317;           72   
     711;   638.4069;           69   
     712;   639.2822;           79   
     713;   640.1575;           77   
     714;   641.0328;           77   
     715;   641.9080;           52   
     716;   642.7833;           77   
     717;   643.6586;           81   
     718;   644.5339;           63   
     719;   645.4091;           61   
     720;   646.2844;           72   
     721;   647.1597;           91   
     722;   648.0350;           67   
     723;   648.9102;           68   
     724;   649.7855;           60   
     725;   650.6608;           65   
     726;   651.5361;           70   
     727;   652.4113;           67   
     728;   653.2866;           72   
     729;   654.1619;           75   
     730;   655.0372;           71   
     731;   655.9124;           69   
     732;   656.7877;           66   
     733;   657.6630;           67   
     734;   658.5383;           74   
     735;   659.4135;           59   
     736;   660.2888;           66   
     737;   661.1641;           56   
     738;   662.0394;           77   
     739;   662.9146;           94   
     740;   663.7899;           72   
     741;   664.6652;           71   
     742;   665.5405;           66   
     743;   666.4157;           56   
     744;   667.2910;           83   
     745;   668.1663;           95   
     746;   669.0416;          116   
     747;   669.9168;           77   
     748;   670.7921;           63   
     749;   671.6674;           62   
     750;   672.5427;           58   
     751;   673.4179;           71   
     752;   674.2932;           68   
     753;   675.1685;           63   
     754;   676.0438;           68   
     755;   676.9190;           73   
     756;   677.7943;           58   
     757;   678.6696;           72   
     758;   679.5449;           45   
     759;   680.4201;           78   
     760;   681.2954;           91   
     761;   682.1707;           76   
     762;   683.0460;           73   
     763;   683.9212;           83   
     764;   684.7965;          102   
     765;   685.6718;          121   
     766;   686.5471;           75   
     767;   687.4223;           51   
     768;   688.2976;           70   
     769;   689.1729;           65   
     770;   690.0482;           80   
     771;   690.9234;           65   
     772;   691.7987;           61   
     773;   692.6740;           71   
     774;   693.5493;           70   
     775;   694.4245;          109   
     776;   695.2998;          159   
     777;   696.1751;          129   
     778;   697.0504;          106   
     779;   697.9256;           61   
     780;   698.8009;           66   
     781;   699.6762;           71   
     782;   700.5515;           59   
     783;   701.4267;           55   
     784;   702.3020;           48   
     785;   703.1773;           63   
     786;   704.0526;           55   
     787;   704.9278;           73   
     788;   705.8031;           59   
     789;   706.6784;           72   
     790;   707.5537;           53   
     791;   708.4289;           61   
     792;   709.3042;           67   
     793;   710.1795;           76   
     794;   711.0548;           79   
     795;   711.9300;           71   
     796;   712.8053;           69   
     797;   713.6806;           61   
     798;   714.5559;           63   
     799;   715.4311;           64   
     800;   716.3064;           56   
     801;   717.1817;           65   
     802;   718.0570;           69   
     803;   718.9322;           72   
     804;   719.8075;           70   
     805;   720.6828;           66   
     806;   721.5581;           74   
     807;   722.4333;           57   
     808;   723.3086;           64   
     809;   724.1839;           69   
     810;   725.0592;           72   
     811;   725.9344;           87   
     812;   726.8097;           93   
     813;   727.6850;           83   
     814;   728.5603;           64   
     815;   729.4355;           68   
     816;   730.3108;           71   
     817;   731.1861;           74   
     818;   732.0614;           68   
     819;   732.9366;           50   
     820;   733.8119;           74   
     821;   734.6872;           69   
     822;   735.5625;           65   
     823;   736.4377;           66   
     824;   737.3130;           68   
     825;   738.1883;           75   
     826;   739.0636;           72   
     827;   739.9388;           54   
     828;   740.8141;           60   
     829;   741.6894;           61   
     830;   742.5647;           70   
     831;   743.4399;           78   
     832;   744.3152;           72   
     833;   745.1905;           60   
     834;   746.0658;           58   
     835;   746.9410;           64   
     836;   747.8163;           56   
     837;   748.6916;           71   
     838;   749.5669;           67   
     839;   750.4421;           59   
     840;   751.3174;           63   
     841;   752.1927;           57   
     842;   753.0680;           68   
     843;   753.9432;           76   
     844;   754.8185;           70   
     845;   755.6938;           76   
     846;   756.5691;           63   
     847;   757.4443;           76   
     848;   758.3196;           70   
     849;   759.1949;           55   
     850;   760.0702;           66   
     851;   760.9454;           59   
     852;   761.8207;           68   
     853;   762.6960;           72   
     854;   763.5713;           66   
     855;   764.4465;           72   
     856;   765.3218;           58   
     857;   766.1971;           50   
     858;   767.0724;           65   
     859;   767.9476;           69   
     860;   768.8229;           65   
     861;   769.6982;           62   
     862;   770.5735;           66   
     863;   771.4487;           90   
     864;   772.3240;           63   
     865;   773.1993;           66   
     866;   774.0746;           72   
     867;   774.9498;           59   
     868;   775.8251;           63   
     869;   776.7004;           71   
     870;   777.5757;           61   
     871;   778.4509;           58   
     872;   779.3262;           57   
     873;   780.2015;           57   
     874;   781.0768;           64   
     875;   781.9520;           60   
     876;   782.8273;           64   
     877;   783.7026;           82   
     878;   784.5779;          230   
     879;   785.4531;          818   
     880;   786.3284;         1353   
     881;   787.2037;          729   
     882;   788.0790;          203   
     883;   788.9542;           42   
     884;   789.8295;           58   
     885;   790.7048;           50   
     886;   791.5801;           54   
     887;   792.4553;           51   
     888;   793.3306;           43   
     889;   794.2059;           52   
     890;   795.0812;           61   
     891;   795.9564;           54   
     892;   796.8317;           56   
     893;   797.7070;           58   
     894;   798.5823;           56   
     895;   799.4575;           58   
     896;   800.3328;           69   
     897;   801.2081;           58   
     898;   802.0834;           78   
     899;   802.9586;           54   
     900;   803.8339;           60   
     901;   804.7092;           57   
     902;   805.5845;           49   
     903;   806.4597;           50   
     904;   807.3350;           68   
     905;   808.2103;           52   
     906;   809.0856;           58   
     907;   809.9608;           59   
     908;   810.8361;           67   
     909;   811.7114;           62   
     910;   812.5867;           50   
     911;   813.4619;           55   
     912;   814.3372;           49   
     913;   815.2125;           69   
     914;   816.0878;           53   
     915;   816.9631;           59   
     916;   817.8383;           97   
     917;   818.7136;           67   
     918;   819.5889;           55   
     919;   820.4642;           50   
     920;   821.3394;           43   
     921;   822.2147;           57   
     922;   823.0900;           41   
     923;   823.9653;           61   
     924;   824.8405;           44   
     925;   825.7158;           48   
     926;   826.5911;           61   
     927;   827.4664;           50   
     928;   828.3416;           54   
     929;   829.2169;           54   
     930;   830.0922;           60   
     931;   830.9675;           41   
     932;   831.8427;           51   
     933;   832.7180;           50   
     934;   833.5933;           59   
     935;   834.4686;           43   
     936;   835.3438;           38   
     937;   836.2191;           45   
     938;   837.0944;           41   
     939;   837.9697;           58   
     940;   838.8449;           65   
     941;   839.7202;           52   
     942;   840.5955;           69   
     943;   841.4708;           44   
     944;   842.3460;           67   
     945;   843.2213;           46   
     946;   844.0966;           53   
     947;   844.9719;           44   
     948;   845.8471;           59   
     949;   846.7224;           45   
     950;   847.5977;           60   
     951;   848.4730;           65   
     952;   849.3482;           81   
     953;   850.2235;           50   
     954;   851.0988;           48   
     955;   851.9741;           53   
     956;   852.8493;           55   
     957;   853.7246;           69   
     958;   854.5999;           55   
     959;   855.4752;           50   
     960;   856.3504;           47   
     961;   857.2257;           56   
     962;   858.1010;           64   
     963;   858.9763;           45   
     964;   859.8515;           51   
     965;   860.7268;           55   
     966;   861.6021;           62   
     967;   862.4774;           51   
     968;   863.3526;           51   
     969;   864.2279;           56   
     970;   865.1032;           65   
     971;   865.9785;           63   
     972;   866.8537;           51   
     973;   867.7290;           77   
     974;   868.6043;           69   
     975;   869.4796;           62   
     976;   870.3548;           52   
     977;   871.2301;           59   
     978;   872.1054;           56   
     979;   872.9807;           68   
     980;   873.8559;          129   
     981;   874.7312;          366   
     982;   875.6065;          418   
     983;   876.4818;          210   
     984;   877.3570;           83   
     985;   878.2323;           49   
     986;   879.1076;           55   
     987;   879.9829;           53   
