Kanal;   Energie(keV); Impulse
     376;   345.1898;           63   
     377;   346.0651;           61   
     378;   346.9404;           70   
     379;   347.8156;           63   
     380;   348.6909;           70   
     381;   349.5662;           55   
     382;   350.4415;           52   
     383;   351.3167;           66   
     384;   352.1920;           55   
     385;   353.0673;           44   
     386;   353.9426;           62   
     387;   354.8178;           56   
     388;   355.6931;          116   
     389;   356.5684;          147   
     390;   357.4437;          102   
     391;   358.3189;           71   
     392;   359.1942;           67   
     393;   360.0695;           44   
     394;   360.9448;           53   
     395;   361.8200;           39   
     396;   362.6953;           52   
     397;   363.5706;           47   
     398;   364.4459;           56   
     399;   365.3211;           59   
     400;   366.1964;           55   
     401;   367.0717;           71   
     402;   367.9470;           68   
     403;   368.8222;           34   
     404;   369.6975;           51   
     405;   370.5728;           41   
     406;   371.4481;           51   
     407;   372.3233;           57   
     408;   373.1986;           50   
     409;   374.0739;           44   
     410;   374.9492;           46   
     411;   375.8244;           39   
     412;   376.6997;           50   
     413;   377.5750;           35   
     414;   378.4503;           44   
     415;   379.3255;           37   
     416;   380.2008;           46   
     417;   381.0761;           46   
     418;   381.9514;           60   
     419;   382.8266;           56   
     420;   383.7019;           51   
     421;   384.5772;           48   
     422;   385.4525;           35   
     423;   386.3277;           34   
     424;   387.2030;           38   
     425;   388.0783;           45   
     426;   388.9536;           54   
     427;   389.8288;           67   
     428;   390.7041;           45   
     429;   391.5794;           55   
     430;   392.4547;           29   
     431;   393.3299;           50   
     432;   394.2052;           55   
     433;   395.0805;           49   
     434;   395.9558;           44   
     435;   396.8310;           47   
     436;   397.7063;           40   
     437;   398.5816;           43   
     438;   399.4569;           47   
     439;   400.3321;           54   
     440;   401.2074;           50   
     441;   402.0827;           42   
     442;   402.9580;           50   
     443;   403.8332;           42   
     444;   404.7085;           49   
     445;   405.5838;           45   
     446;   406.4591;           43   
     447;   407.3343;           44   
     448;   408.2096;           39   
     449;   409.0849;           53   
     450;   409.9602;           49   
     451;   410.8354;           38   
     452;   411.7107;           36   
     453;   412.5860;           45   
     454;   413.4613;           37   
     455;   414.3365;           57   
     456;   415.2118;           45   
     457;   416.0871;           39   
     458;   416.9624;           21   
     459;   417.8376;           40   
     460;   418.7129;           46   
     461;   419.5882;           53   
     462;   420.4635;           42   
     463;   421.3387;           51   
     464;   422.2140;           40   
     465;   423.0893;           30   
     466;   423.9646;           37   
     467;   424.8398;           41   
     468;   425.7151;           29   
     469;   426.5904;           39   
     470;   427.4657;           39   
     471;   428.3409;           38   
     472;   429.2162;           44   
     473;   430.0915;           44   
     474;   430.9668;           33   
     475;   431.8420;           46   
     476;   432.7173;           33   
     477;   433.5926;           43   
     478;   434.4679;           39   
     479;   435.3431;           39   
     480;   436.2184;           53   
     481;   437.0937;           40   
     482;   437.9690;           61   
     483;   438.8442;           31   
     484;   439.7195;           31   
     485;   440.5948;           36   
     486;   441.4701;           48   
     487;   442.3453;           32   
     488;   443.2206;           42   
     489;   444.0959;           34   
     490;   444.9712;           35   
     491;   445.8464;           40   
     492;   446.7217;           48   
     493;   447.5970;           39   
     494;   448.4723;           34   
     495;   449.3475;           36   
     496;   450.2228;           37   
     497;   451.0981;           40   
     498;   451.9734;           43   
     499;   452.8486;           43   
     500;   453.7239;           43   
     501;   454.5992;           38   
     502;   455.4745;           37   
     503;   456.3497;           24   
     504;   457.2250;           42   
     505;   458.1003;           43   
     506;   458.9756;           34   
     507;   459.8508;           40   
     508;   460.7261;           30   
     509;   461.6014;           42   
     510;   462.4767;           27   
     511;   463.3519;           28   
     512;   464.2272;           35   
     513;   465.1025;           28   
     514;   465.9778;           23   
     515;   466.8530;           33   
     516;   467.7283;           33   
     517;   468.6036;           52   
     518;   469.4789;           36   
     519;   470.3541;           33   
     520;   471.2294;           38   
     521;   472.1047;           32   
     522;   472.9800;           34   
     523;   473.8552;           30   
     524;   474.7305;           43   
     525;   475.6058;           39   
     526;   476.4811;           33   
     527;   477.3563;           36   
     528;   478.2316;           28   
     529;   479.1069;           23   
     530;   479.9822;           32   
     531;   480.8574;           29   
     532;   481.7327;           39   
     533;   482.6080;           36   
     534;   483.4833;           36   
