Kanal;   Energie(keV); Impulse
     685;   615.6498;            6   
     686;   616.5251;            4   
     687;   617.4003;            4   
     688;   618.2756;            5   
     689;   619.1509;            7   
     690;   620.0262;            1   
     691;   620.9014;            5   
     692;   621.7767;            6   
     693;   622.6520;            5   
     694;   623.5273;            7   
     695;   624.4025;            9   
     696;   625.2778;            9   
     697;   626.1531;            1   
     698;   627.0284;            6   
     699;   627.9036;            4   
     700;   628.7789;            4   
     701;   629.6542;            6   
     702;   630.5295;            4   
     703;   631.4047;            3   
     704;   632.2800;            6   
     705;   633.1553;            6   
     706;   634.0306;            6   
     707;   634.9058;            5   
     708;   635.7811;            4   
     709;   636.6564;            1   
     710;   637.5317;            5   
     711;   638.4069;            2   
     712;   639.2822;            2   
     713;   640.1575;            4   
     714;   641.0328;            2   
     715;   641.9080;            7   
     716;   642.7833;            3   
     717;   643.6586;            3   
     718;   644.5339;            6   
     719;   645.4091;            5   
     720;   646.2844;            8   
     721;   647.1597;            6   
     722;   648.0350;            6   
     723;   648.9102;            3   
     724;   649.7855;            3   
     725;   650.6608;            6   
     726;   651.5361;            3   
     727;   652.4113;            2   
     728;   653.2866;            6   
     729;   654.1619;            4   
     730;   655.0372;            5   
     731;   655.9124;            4   
     732;   656.7877;            5   
     733;   657.6630;            7   
     734;   658.5383;            4   
     735;   659.4135;            3   
     736;   660.2888;            5   
     737;   661.1641;            7   
     738;   662.0394;            4   
     739;   662.9146;            6   
     740;   663.7899;            7   
     741;   664.6652;            6   
     742;   665.5405;            5   
     743;   666.4157;            5   
     744;   667.2910;            5   
     745;   668.1663;            6   
     746;   669.0416;            4   
     747;   669.9168;            7   
     748;   670.7921;            0   
     749;   671.6674;            5   
     750;   672.5427;            2   
     751;   673.4179;            3   
     752;   674.2932;            3   
     753;   675.1685;            4   
     754;   676.0438;            4   
     755;   676.9190;            1   
     756;   677.7943;            5   
     757;   678.6696;            2   
     758;   679.5449;            1   
     759;   680.4201;            2   
     760;   681.2954;            3   
     761;   682.1707;            6   
     762;   683.0460;            2   
     763;   683.9212;            7   
     764;   684.7965;            3   
     765;   685.6718;            9   
     766;   686.5471;            3   
     767;   687.4223;            4   
     768;   688.2976;            5   
     769;   689.1729;            8   
     770;   690.0482;            6   
     771;   690.9234;            6   
     772;   691.7987;            5   
     773;   692.6740;            5   
     774;   693.5493;            5   
     775;   694.4245;            5   
     776;   695.2998;            6   
     777;   696.1751;            0   
     778;   697.0504;            3   
     779;   697.9256;            6   
     780;   698.8009;            2   
     781;   699.6762;            9   
     782;   700.5515;            5   
     783;   701.4267;            5   
     784;   702.3020;            5   
     785;   703.1773;            5   
     786;   704.0526;            8   
     787;   704.9278;            4   
     788;   705.8031;            7   
     789;   706.6784;            5   
     790;   707.5537;            3   
     791;   708.4289;            5   
     792;   709.3042;            4   
     793;   710.1795;            9   
     794;   711.0548;            6   
     795;   711.9300;            5   
     796;   712.8053;            2   
     797;   713.6806;            5   
     798;   714.5559;            3   
     799;   715.4311;            2   
     800;   716.3064;            4   
     801;   717.1817;            2   
     802;   718.0570;            7   
     803;   718.9322;            1   
     804;   719.8075;            8   
     805;   720.6828;            1   
     806;   721.5581;            5   
     807;   722.4333;            2   
     808;   723.3086;            7   
     809;   724.1839;            3   
     810;   725.0592;            4   
     811;   725.9344;            3   
     812;   726.8097;            4   
     813;   727.6850;            3   
     814;   728.5603;            5   
     815;   729.4355;            3   
     816;   730.3108;            4   
     817;   731.1861;            1   
     818;   732.0614;            5   
     819;   732.9366;            5   
     820;   733.8119;            6   
     821;   734.6872;            4   
     822;   735.5625;            4   
     823;   736.4377;            5   
     824;   737.3130;            4   
     825;   738.1883;            2   
     826;   739.0636;            3   
     827;   739.9388;            3   
     828;   740.8141;            3   
     829;   741.6894;            2   
     830;   742.5647;            5   
     831;   743.4399;            3   
     832;   744.3152;            1   
     833;   745.1905;            3   
     834;   746.0658;            1   
     835;   746.9410;            2   
     836;   747.8163;            9   
     837;   748.6916;            8   
     838;   749.5669;            5   
     839;   750.4421;            4   
     840;   751.3174;            4   
     841;   752.1927;            2   
     842;   753.0680;            5   
     843;   753.9432;            3   
     844;   754.8185;            3   
     845;   755.6938;            5   
     846;   756.5691;            2   
