Kanal;   Energie(keV); Impulse
     676;   607.7723;            2   
     677;   608.6476;            1   
     678;   609.5229;            8   
     679;   610.3981;           21   
     680;   611.2734;           18   
     681;   612.1487;            7   
     682;   613.0240;            5   
     683;   613.8992;            4   
     684;   614.7745;            5   
     685;   615.6498;            4   
     686;   616.5251;            7   
     687;   617.4003;            4   
     688;   618.2756;            1   
     689;   619.1509;            3   
     690;   620.0262;            6   
     691;   620.9014;            4   
     692;   621.7767;            5   
     693;   622.6520;            5   
     694;   623.5273;            3   
     695;   624.4025;            2   
     696;   625.2778;            2   
     697;   626.1531;            3   
     698;   627.0284;            4   
     699;   627.9036;            3   
     700;   628.7789;            3   
     701;   629.6542;            4   
     702;   630.5295;            4   
     703;   631.4047;            4   
     704;   632.2800;            4   
     705;   633.1553;            0   
     706;   634.0306;            3   
     707;   634.9058;            6   
     708;   635.7811;            2   
     709;   636.6564;            3   
     710;   637.5317;            5   
     711;   638.4069;            6   
     712;   639.2822;            4   
     713;   640.1575;            6   
     714;   641.0328;            3   
     715;   641.9080;            4   
     716;   642.7833;            2   
     717;   643.6586;            2   
     718;   644.5339;            6   
     719;   645.4091;            3   
     720;   646.2844;            4   
     721;   647.1597;            5   
     722;   648.0350;            3   
     723;   648.9102;            5   
     724;   649.7855;            3   
     725;   650.6608;            4   
     726;   651.5361;            3   
     727;   652.4113;            2   
     728;   653.2866;            6   
     729;   654.1619;            3   
     730;   655.0372;            5   
     731;   655.9124;            3   
     732;   656.7877;            1   
     733;   657.6630;            5   
     734;   658.5383;            2   
     735;   659.4135;            2   
     736;   660.2888;            5   
     737;   661.1641;            1   
     738;   662.0394;            4   
     739;   662.9146;            4   
     740;   663.7899;            4   
     741;   664.6652;            8   
     742;   665.5405;            6   
     743;   666.4157;            4   
     744;   667.2910;            2   
     745;   668.1663;            2   
     746;   669.0416;            7   
     747;   669.9168;            7   
     748;   670.7921;            3   
     749;   671.6674;            6   
     750;   672.5427;            2   
     751;   673.4179;            2   
     752;   674.2932;            0   
     753;   675.1685;            2   
     754;   676.0438;            2   
     755;   676.9190;            3   
     756;   677.7943;            3   
     757;   678.6696;            4   
     758;   679.5449;            4   
     759;   680.4201;            4   
     760;   681.2954;            2   
     761;   682.1707;            1   
     762;   683.0460;            3   
     763;   683.9212;            3   
     764;   684.7965;            1   
     765;   685.6718;            3   
     766;   686.5471;            4   
     767;   687.4223;            3   
     768;   688.2976;            4   
     769;   689.1729;            5   
     770;   690.0482;            4   
     771;   690.9234;            6   
     772;   691.7987;            4   
     773;   692.6740;            5   
     774;   693.5493;            3   
     775;   694.4245;            2   
     776;   695.2998;            3   
     777;   696.1751;            4   
     778;   697.0504;            4   
     779;   697.9256;            1   
     780;   698.8009;            2   
     781;   699.6762;            5   
     782;   700.5515;            5   
     783;   701.4267;            1   
     784;   702.3020;            3   
     785;   703.1773;            6   
     786;   704.0526;            4   
     787;   704.9278;            1   
     788;   705.8031;            3   
     789;   706.6784;            2   
     790;   707.5537;            1   
     791;   708.4289;            3   
     792;   709.3042;            3   
     793;   710.1795;            4   
     794;   711.0548;            2   
     795;   711.9300;            4   
     796;   712.8053;            2   
     797;   713.6806;            5   
     798;   714.5559;            0   
     799;   715.4311;            3   
     800;   716.3064;            1   
     801;   717.1817;            2   
     802;   718.0570;            3   
     803;   718.9322;            4   
     804;   719.8075;            4   
     805;   720.6828;            2   
     806;   721.5581;            2   
     807;   722.4333;            3   
     808;   723.3086;            4   
     809;   724.1839;            4   
     810;   725.0592;            3   
     811;   725.9344;            2   
     812;   726.8097;            2   
     813;   727.6850;            7   
     814;   728.5603;            2   
     815;   729.4355;            6   
     816;   730.3108;            6   
     817;   731.1861;            1   
     818;   732.0614;            0   
     819;   732.9366;            4   
     820;   733.8119;            2   
     821;   734.6872;            3   
     822;   735.5625;            1   
     823;   736.4377;            3   
     824;   737.3130;            4   
     825;   738.1883;            8   
     826;   739.0636;            2   
     827;   739.9388;            1   
     828;   740.8141;            0   
     829;   741.6894;            3   
     830;   742.5647;            6   
     831;   743.4399;            5   
     832;   744.3152;            3   
     833;   745.1905;            2   
     834;   746.0658;            3   
     835;   746.9410;            1   
     836;   747.8163;            0   
     837;   748.6916;            4   
     838;   749.5669;            0   
     839;   750.4421;            1   
     840;   751.3174;            2   
     841;   752.1927;            2   
     842;   753.0680;            3   
     843;   753.9432;            2   
     844;   754.8185;            5   
     845;   755.6938;            5   
     846;   756.5691;            3   
     847;   757.4443;            1   
     848;   758.3196;            2   
     849;   759.1949;            3   
     850;   760.0702;            0   
     851;   760.9454;            1   
     852;   761.8207;            1   
     853;   762.6960;            4   
     854;   763.5713;            1   
     855;   764.4465;            2   
     856;   765.3218;            4   
     857;   766.1971;            2   
