Kanal;   Energie(keV); Impulse
     322;   297.9250;         4805   
     323;   298.8002;         4774   
     324;   299.6755;         4814   
     325;   300.5508;         4802   
     326;   301.4261;         4823   
     327;   302.3013;         4827   
     328;   303.1766;         4852   
     329;   304.0519;         4792   
     330;   304.9272;         4879   
     331;   305.8024;         4808   
     332;   306.6777;         4821   
     333;   307.5530;         4817   
     334;   308.4283;         4902   
     335;   309.3035;         4687   
     336;   310.1788;         4798   
     337;   311.0541;         4853   
     338;   311.9294;         4843   
     339;   312.8046;         4806   
     340;   313.6799;         4868   
     341;   314.5552;         4837   
     342;   315.4305;         4805   
     343;   316.3057;         4709   
     344;   317.1810;         4846   
     345;   318.0563;         4837   
     346;   318.9316;         4829   
     347;   319.8068;         4850   
     348;   320.6821;         4699   
     349;   321.5574;         4773   
     350;   322.4327;         4829   
     351;   323.3079;         4900   
     352;   324.1832;         4838   
     353;   325.0585;         4832   
     354;   325.9338;         4788   
     355;   326.8090;         4605   
     356;   327.6843;         4951   
     357;   328.5596;         4845   
     358;   329.4349;         4830   
     359;   330.3101;         4808   
     360;   331.1854;         4852   
     361;   332.0607;         4920   
     362;   332.9360;         4931   
     363;   333.8112;         4915   
     364;   334.6865;         4836   
     365;   335.5618;         4982   
     366;   336.4371;         4962   
     367;   337.3123;         5031   
     368;   338.1876;         4859   
     369;   339.0629;         4948   
     370;   339.9382;         4989   
     371;   340.8134;         4970   
     372;   341.6887;         4978   
     373;   342.5640;         5136   
     374;   343.4393;         5636   
     375;   344.3145;         6585   
     376;   345.1898;         5816   
     377;   346.0651;         5180   
     378;   346.9404;         5039   
     379;   347.8156;         5150   
     380;   348.6909;         5032   
     381;   349.5662;         5070   
     382;   350.4415;         5038   
     383;   351.3167;         5103   
     384;   352.1920;         5047   
     385;   353.0673;         5098   
     386;   353.9426;         5049   
     387;   354.8178;         5092   
     388;   355.6931;         5007   
     389;   356.5684;         5052   
     390;   357.4437;         5095   
     391;   358.3189;         5104   
     392;   359.1942;         5032   
     393;   360.0695;         5125   
     394;   360.9448;         5199   
     395;   361.8200;         5078   
     396;   362.6953;         5040   
     397;   363.5706;         5154   
     398;   364.4459;         5114   
     399;   365.3211;         5212   
     400;   366.1964;         5090   
     401;   367.0717;         5225   
     402;   367.9470;         5255   
     403;   368.8222;         5124   
     404;   369.6975;         5175   
     405;   370.5728;         5069   
     406;   371.4481;         5168   
     407;   372.3233;         5320   
     408;   373.1986;         5254   
     409;   374.0739;         5381   
     410;   374.9492;         5183   
     411;   375.8244;         5297   
     412;   376.6997;         5392   
     413;   377.5750;         5223   
     414;   378.4503;         5336   
     415;   379.3255;         5305   
     416;   380.2008;         5152   
     417;   381.0761;         5338   
     418;   381.9514;         5253   
     419;   382.8266;         5357   
     420;   383.7019;         5279   
     421;   384.5772;         5378   
     422;   385.4525;         5490   
     423;   386.3277;         5396   
     424;   387.2030;         5451   
     425;   388.0783;         5439   
     426;   388.9536;         5496   
     427;   389.8288;         5467   
     428;   390.7041;         5512   
     429;   391.5794;         5502   
     430;   392.4547;         5549   
     431;   393.3299;         5569   
     432;   394.2052;         5688   
     433;   395.0805;         5630   
     434;   395.9558;         5557   
     435;   396.8310;         5625   
     436;   397.7063;         5607   
     437;   398.5816;         5574   
     438;   399.4569;         5513   
     439;   400.3321;         5573   
     440;   401.2074;         5719   
     441;   402.0827;         5661   
     442;   402.9580;         5642   
     443;   403.8332;         5813   
     444;   404.7085;         5897   
     445;   405.5838;         5679   
     446;   406.4591;         5818   
     447;   407.3343;         5830   
     448;   408.2096;         5715   
     449;   409.0849;         5869   
     450;   409.9602;         5919   
     451;   410.8354;         5989   
     452;   411.7107;         5899   
     453;   412.5860;         5959   
     454;   413.4613;         5904   
     455;   414.3365;         5877   
     456;   415.2118;         5906   
     457;   416.0871;         5991   
     458;   416.9624;         6046   
     459;   417.8376;         6041   
     460;   418.7129;         6013   
     461;   419.5882;         5914   
     462;   420.4635;         6022   
     463;   421.3387;         6143   
     464;   422.2140;         6046   
     465;   423.0893;         6094   
