Kanal;   Energie(keV); Impulse
     522;   472.9800;           22   
     523;   473.8552;           21   
     524;   474.7305;           18   
     525;   475.6058;           16   
     526;   476.4811;           17   
     527;   477.3563;            9   
     528;   478.2316;           15   
     529;   479.1069;           17   
     530;   479.9822;           14   
     531;   480.8574;           17   
     532;   481.7327;           11   
     533;   482.6080;           18   
     534;   483.4833;           15   
     535;   484.3585;           19   
     536;   485.2338;           10   
     537;   486.1091;           13   
     538;   486.9844;           16   
     539;   487.8596;           20   
     540;   488.7349;           15   
     541;   489.6102;           16   
     542;   490.4855;           15   
     543;   491.3607;           14   
     544;   492.2360;           16   
     545;   493.1113;           24   
     546;   493.9866;           12   
     547;   494.8618;           18   
     548;   495.7371;           15   
     549;   496.6124;            8   
     550;   497.4877;           13   
     551;   498.3629;           20   
     552;   499.2382;           16   
     553;   500.1135;            9   
     554;   500.9888;           16   
     555;   501.8640;           10   
     556;   502.7393;           16   
     557;   503.6146;           13   
     558;   504.4899;           22   
     559;   505.3651;           18   
     560;   506.2404;           21   
     561;   507.1157;           12   
     562;   507.9910;           18   
     563;   508.8662;           11   
     564;   509.7415;           14   
     565;   510.6168;           12   
     566;   511.4921;           16   
     567;   512.3673;           23   
     568;   513.2426;           26   
     569;   514.1179;           13   
     570;   514.9932;           16   
     571;   515.8684;           13   
     572;   516.7437;           14   
     573;   517.6190;           20   
     574;   518.4943;           17   
     575;   519.3695;           14   
     576;   520.2448;           12   
     577;   521.1201;            8   
     578;   521.9954;           19   
     579;   522.8706;            7   
     580;   523.7459;           13   
     581;   524.6212;           18   
     582;   525.4965;           12   
     583;   526.3717;            8   
     584;   527.2470;           18   
     585;   528.1223;           12   
     586;   528.9976;           14   
     587;   529.8728;           19   
     588;   530.7481;           18   
     589;   531.6234;           21   
     590;   532.4987;           14   
     591;   533.3739;           15   
     592;   534.2492;           20   
     593;   535.1245;           11   
     594;   535.9998;           20   
     595;   536.8750;           18   
     596;   537.7503;           12   
     597;   538.6256;           15   
     598;   539.5009;           19   
     599;   540.3761;           11   
     600;   541.2514;           10   
     601;   542.1267;           10   
     602;   543.0020;           12   
     603;   543.8772;           18   
     604;   544.7525;           13   
     605;   545.6278;           13   
     606;   546.5031;           15   
     607;   547.3783;           13   
     608;   548.2536;           15   
     609;   549.1289;           16   
     610;   550.0042;           19   
     611;   550.8794;           13   
     612;   551.7547;           17   
     613;   552.6300;           18   
     614;   553.5053;           12   
     615;   554.3805;           11   
     616;   555.2558;           17   
     617;   556.1311;           12   
     618;   557.0064;            9   
     619;   557.8816;            7   
     620;   558.7569;           14   
     621;   559.6322;           18   
     622;   560.5075;            5   
     623;   561.3827;            7   
     624;   562.2580;           13   
     625;   563.1333;           16   
     626;   564.0086;            9   
     627;   564.8838;           17   
     628;   565.7591;           11   
     629;   566.6344;           12   
     630;   567.5097;           12   
     631;   568.3849;           16   
     632;   569.2602;           13   
     633;   570.1355;           20   
     634;   571.0108;            6   
     635;   571.8860;           13   
     636;   572.7613;           13   
     637;   573.6366;           11   
     638;   574.5119;           10   
     639;   575.3871;           15   
     640;   576.2624;           21   
     641;   577.1377;           14   
     642;   578.0130;           18   
     643;   578.8882;           16   
     644;   579.7635;           17   
     645;   580.6388;           12   
     646;   581.5141;           11   
     647;   582.3893;           13   
     648;   583.2646;           16   
     649;   584.1399;           11   
     650;   585.0152;           18   
     651;   585.8904;           15   
     652;   586.7657;           16   
     653;   587.6410;            8   
     654;   588.5163;            9   
     655;   589.3915;           16   
     656;   590.2668;           12   
     657;   591.1421;           23   
     658;   592.0174;           16   
     659;   592.8926;            9   
     660;   593.7679;            9   
     661;   594.6432;           15   
     662;   595.5185;           16   
     663;   596.3937;            7   
     664;   597.2690;            6   
     665;   598.1443;           14   
     666;   599.0196;           13   
     667;   599.8948;           10   
     668;   600.7701;           16   
     669;   601.6454;           18   
     670;   602.5207;           17   
     671;   603.3959;           15   
     672;   604.2712;           12   
     673;   605.1465;            4   
     674;   606.0218;           15   
     675;   606.8970;           19   
     676;   607.7723;           12   
     677;   608.6476;           16   
     678;   609.5229;           18   
     679;   610.3981;           11   
     680;   611.2734;           12   
     681;   612.1487;           10   
     682;   613.0240;           10   
     683;   613.8992;            9   
     684;   614.7745;           14   
     685;   615.6498;           11   
     686;   616.5251;           17   
     687;   617.4003;            9   
     688;   618.2756;           13   
     689;   619.1509;           13   
     690;   620.0262;            9   
     691;   620.9014;            9   
     692;   621.7767;           11   
     693;   622.6520;           13   
     694;   623.5273;           17   
     695;   624.4025;           11   
     696;   625.2778;           13   
     697;   626.1531;           13   
     698;   627.0284;           14   
     699;   627.9036;           13   
     700;   628.7789;            8   
     701;   629.6542;           16   
     702;   630.5295;           11   
     703;   631.4047;           14   
     704;   632.2800;           24   
     705;   633.1553;           13   
     706;   634.0306;           18   
     707;   634.9058;           15   
     708;   635.7811;           13   
     709;   636.6564;           12   
     710;   637.5317;           11   
     711;   638.4069;           11   
     712;   639.2822;           17   
     713;   640.1575;           10   
     714;   641.0328;           11   
     715;   641.9080;            7   
     716;   642.7833;           10   
     717;   643.6586;           12   
     718;   644.5339;           10   
     719;   645.4091;           12   
     720;   646.2844;           18   
     721;   647.1597;           11   
     722;   648.0350;            9   
     723;   648.9102;           17   
     724;   649.7855;           11   
     725;   650.6608;           10   
     726;   651.5361;            8   
     727;   652.4113;           13   
     728;   653.2866;           15   
     729;   654.1619;            8   
     730;   655.0372;           10   
     731;   655.9124;           18   
     732;   656.7877;           10   
     733;   657.6630;           10   
     734;   658.5383;           14   
     735;   659.4135;           18   
     736;   660.2888;           14   
     737;   661.1641;           11   
